group,method,sequence,corruption,kitti_seq,severity,status,ape_rmse,rpe_rmse,gt_total,n_synced,coverage_pct,gt_file,est_file
kitti_2d,dpvo,00_frost_s5,frost,00,5,OK,91.2542862606331,8.88245190851835,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_frost_s5/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_gaussian_noise_s1,gaussian_noise,00,1,OK,93.42637337252425,9.194575886248913,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_gaussian_noise_s1/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_gaussian_noise_s2,gaussian_noise,00,2,OK,93.66868301482812,9.22565626838774,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_gaussian_noise_s2/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_gaussian_noise_s3,gaussian_noise,00,3,OK,93.71084018787624,9.211021624411485,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_gaussian_noise_s3/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_gaussian_noise_s4,gaussian_noise,00,4,OK,92.61650597298542,9.034245935646393,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_gaussian_noise_s4/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_gaussian_noise_s5,gaussian_noise,00,5,OK,92.86486640247438,9.03398055580037,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_gaussian_noise_s5/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_impulse_noise_s1,impulse_noise,00,1,OK,94.02539796350241,9.298930382370541,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_impulse_noise_s1/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_impulse_noise_s2,impulse_noise,00,2,OK,93.3871082384235,9.194341663971622,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_impulse_noise_s2/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_impulse_noise_s3,impulse_noise,00,3,OK,93.66534049003234,9.227307204904951,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_impulse_noise_s3/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_impulse_noise_s4,impulse_noise,00,4,OK,94.8118036592754,9.245237428289425,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_impulse_noise_s4/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_impulse_noise_s5,impulse_noise,00,5,OK,91.97659047786365,8.986163493801081,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_impulse_noise_s5/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_jpeg_compression_s1,jpeg_compression,00,1,OK,94.04531117359268,9.3430381180073,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_jpeg_compression_s1/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_jpeg_compression_s2,jpeg_compression,00,2,OK,93.35932494682889,9.176029788607146,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_jpeg_compression_s2/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_jpeg_compression_s3,jpeg_compression,00,3,OK,94.26734059202232,9.339853505624694,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_jpeg_compression_s3/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_jpeg_compression_s4,jpeg_compression,00,4,OK,93.24476399762423,9.161152558776955,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_jpeg_compression_s4/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_jpeg_compression_s5,jpeg_compression,00,5,OK,93.30120769866079,9.191071534521313,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_jpeg_compression_s5/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_motion_blur_s1,motion_blur,00,1,OK,93.7585488456482,9.22701666792053,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_motion_blur_s1/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_motion_blur_s2,motion_blur,00,2,OK,93.30373296357445,9.17155086033693,4541,913,20.105703589517727,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_motion_blur_s2/00000_KeyFrameTrajectory.txt
kitti_2d,dpvo,00_motion_blur_s3,motion_blur,00,3,OK,94.42417308248136,8.095172050938933,4541,750,16.5161858621449,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/VSLAM-LAB-Benchmark/KITTI/00/groundtruth.txt,/pfs/work9/workspace/scratch/ma_abthomas-thomas_thesis/Results_Consolidated/kitti_2d/dpvo/raw/00_motion_blur_s3/00000_KeyFrameTrajectory.txt
