method_name,dataset_name,sequence_name,exp_it,STATUS,SUCCESS,TIME,RAM,SWAP,GPU,COMMENTS,EVALUATION
dpvo,kitti_corrupted,00_jpeg_compression_s2,0,completed,True,140.03381037712097,3.6292686462402335,0.0,4.51177978515625,nan,none
dpvo,kitti_corrupted,00_jpeg_compression_s3,0,completed,True,120.02923846244812,3.593692779541016,0.0,4.38677978515625,nan,none
dpvo,kitti_corrupted,00_jpeg_compression_s4,0,completed,True,120.0327446460724,3.840431213378906,0.0,4.62896728515625,nan,none
dpvo,kitti_corrupted,00_jpeg_compression_s5,0,completed,True,130.0313003063202,3.4133758544921875,0.0,4.51177978515625,nan,none
dpvo,kitti_corrupted,00_motion_blur_s1,0,completed,True,120.04750800132751,4.011714935302734,0.0,4.62115478515625,nan,none
dpvo,kitti_corrupted,00_motion_blur_s2,0,completed,True,150.03430008888245,3.5256271362304688,0.0,4.38873291015625,nan,none
dpvo,kitti_corrupted,00_motion_blur_s3,0,completed,True,130.02982568740845,3.8174400329589844,0.0,4.60162353515625,,none
dpvo,kitti_corrupted,00_motion_blur_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_motion_blur_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_pixelate_s1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_pixelate_s2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_pixelate_s3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_pixelate_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_pixelate_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_shot_noise_s1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_shot_noise_s2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_shot_noise_s3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_shot_noise_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_shot_noise_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_snow_s1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_snow_s2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_snow_s3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_snow_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_snow_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_zoom_blur_s1,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_zoom_blur_s2,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_zoom_blur_s3,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_zoom_blur_s4,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
dpvo,kitti_corrupted,00_zoom_blur_s5,0,nan,nan,0.0,0.0,0.0,0.0,nan,none
